Relative_dose_[%],Dose_[cGy],Ratio_of_Total_Structure_Volume_[%]
94.8,4740.0,1.28017
94.9,4745.0,1.25287
95.0,4750.0,1.22606
95.1,4755.0,1.20018
95.2,4760.0,1.17479
95.3,4765.0,1.15025
95.4,4770.0,1.12504
95.5,4775.0,1.10167
95.6,4780.0,1.07885
95.7,4785.0,1.0565
95.8,4790.0,1.03463
95.9,4795.0,1.01288
96.0,4800.0,0.991661
96.1,4805.0,0.971042
96.2,4810.0,0.950716
96.3,4815.0,0.930572
96.4,4820.0,0.91087
96.5,4825.0,0.891464
96.6,4830.0,0.87222
96.7,4835.0,0.85356
96.8,4840.0,0.835088
96.9,4845.0,0.816734
97.0,4850.0,0.798704
97.1,4855.0,0.780886
97.2,4860.0,0.763095
97.3,4865.0,0.745628
97.4,4870.0,0.728346
97.5,4875.0,0.711315
97.6,4880.0,0.694425
97.7,4885.0,0.677728
97.8,4890.0,0.661216
97.9,4895.0,0.644887
98.0,4900.0,0.628733
98.1,4905.0,0.612933
98.2,4910.0,0.59709
98.3,4915.0,0.581206
98.4,4920.0,0.565337
98.5,4925.0,0.549444
98.6,4930.0,0.5337
98.7,4935.0,0.517916
98.8,4940.0,0.502419
98.9,4945.0,0.487503
99.0,4950.0,0.472511
99.1,4955.0,0.457541
99.2,4960.0,0.44246
99.3,4965.0,0.427203
99.4,4970.0,0.412006
99.5,4975.0,0.396911
99.6,4980.0,0.38187
99.7,4985.0,0.367045
99.8,4990.0,0.353035
99.9,4995.0,0.339215
100.0,5000.0,0.325669
100.1,5005.0,0.312267
100.2,5010.0,0.299273
100.3,5015.0,0.286281
